StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00142938,38.6366,-98.8722,597.4,KS,GALATIA 4E,,15,-6,19821101-20200423, 86.1%,20010728-20200423, 91.4%,20101210-20200423, 89.4%
USC00142980,37.9930,-100.8121,880.9,KS,GARDEN CITY EXP STA,,15,-6,19480801-20201001, 91.8%,19840831-20201001, 89.6%,20020916-20201001, 90.3%
USC00143248,37.3594,-96.4496,353.3,KS,GRENOLA 1 N,,15,-6,19480801-20200902, 91.9%,19840817-20200902, 91.2%,20020825-20200902, 87.8%
USC00143527,38.8586,-99.3358,612.6,KS,HAYS 1 S,,15,-6,19480801-20201001, 92.3%,19840831-20201001, 90.8%,20020916-20201001, 88.9%
USC00143554,38.6002,-100.6196,868.7,KS,HEALY,,15,-6,19480801-20201001, 86.6%,19840831-20201001, 80.0%,20020916-20201001, 96.8%
USC00143634,39.7833,-95.5167,353.6,KS,HIAWATHA 5 SSE,,15,-6,20200617-20200930, 88.7%,20200808-20200930, 90.7%,20200903-20200930, 96.4%
USC00143665,39.3618,-99.8279,649.8,KS,HILL CITY 1E,,15,-6,19831001-20200905, 85.8%,20020319-20200905, 92.8%,20110612-20200905, 95.4%
USC00143686,38.6645,-94.8901,307.8,KS,HILLSDALE LAKE,,15,-6,19851126-20201001, 84.5%,20030430-20201001, 86.6%,20120115-20201001, 96.8%
USC00143954,37.2363,-95.7002,245.4,KS,INDEPENDENCE,,15,-6,19970602-20200801, 95.6%,20081231-20200801, 96.2%,20141016-20200801, 97.2%
USC00143984,37.9233,-95.4241,290.8,KS,IOLA 1 W,,15,-6,19510101-20200910, 77.9%,19851105-20200910, 91.3%,20030409-20200910, 96.4%
USC00143997,39.6611,-98.3483,468.5,KS,IONIA,,15,-6,19480801-20200901, 94.8%,19840816-20200901, 96.8%,20020824-20200901, 97.9%
USC00144178,38.6078,-97.9596,454.8,KS,KANOPOLIS LAKE,,15,-6,19480801-20200902, 93.5%,19840817-20200902, 91.4%,20020825-20200902, 96.0%
USC00144341,37.0174,-98.4899,403.9,KS,KIOWA,,15,-6,19480801-20201009, 93.8%,19840904-20201009, 92.9%,20020922-20201009, 98.8%
USC00144370,39.0479,-95.1929,331.9,KS,KU-FIELD STATION,,15,-6,20191025-20200106,100.0%,20191130-20200106, 97.4%,20191218-20200106, 95.0%
USC00145039,38.3779,-97.0754,417.3,KS,MARION RESERVOIR,,15,-6,19660511-20200901, 90.9%,19930706-20200901, 95.7%,20070202-20200901, 97.5%
USC00145210,38.5039,-95.7037,333.5,KS,MELVERN LAKE,,15,-6,19730401-20200302, 89.1%,19960915-20200302, 89.4%,20080608-20200302, 95.7%
USC00145306,39.0745,-96.8982,369.7,KS,MILFORD LAKE,,15,-6,19670711-20200302, 85.2%,19931105-20200302, 77.8%,20070103-20200302, 96.5%
USC00145536,37.1873,-95.4508,243.8,KS,MOUND VALLEY 3 WSW,,15,-6,19571004-20200901, 95.6%,19890319-20200901, 95.9%,20041209-20200901, 97.3%
USC00145787,39.8135,-100.2417,792.8,KS,NORCATUR 3 WSW,,15,-6,19480801-20200801, 92.7%,19840801-20200801, 88.7%,20020801-20200801, 91.9%
USC00145852,39.8114,-99.9386,715.1,KS,NORTON DAM,,15,-6,19630403-20200901, 81.0%,19911217-20200901, 77.3%,20060425-20200901, 74.1%
USC00145888,39.1130,-100.9447,945.5,KS,OAKLEY 4W,,15,-6,19490801-20200902, 90.3%,19850215-20200902, 87.5%,20021124-20200902, 91.9%
USC00146333,39.1174,-95.4101,291.7,KS,PERRY LAKE,,15,-6,19700209-20200131, 89.3%,19950204-20200131, 82.4%,20070803-20200131, 87.3%
USC00146374,39.7667,-99.3167,595.0,KS,PHILLIPSBURG,,15,-6,19480801-20200910, 91.8%,19840821-20200910, 87.0%,20020831-20200910, 89.9%
USC00146498,38.6449,-95.5660,324.0,KS,POMONA LAKE,,15,-6,19630708-20200302, 88.2%,19911104-20200302, 80.0%,20060102-20200302, 91.3%
USC00147546,38.7056,-97.8461,438.9,KS,SMOKY HILL AIR NATIONAL GUARD RANGE,,15,-6,20110901-20171205, 94.5%,20141018-20171205, 99.9%,20160512-20171205, 99.8%
USC00147756,38.7814,-94.6689,326.4,KS,STILWELL 1N,,15,-6,19821001-20201001, 88.1%,20011001-20201001, 82.7%,20110402-20201001, 92.7%
USC00147922,37.4415,-100.9793,898.9,KS,SUBLETTE 7WSW,,15,-6,19580224-20201020, 87.4%,19890623-20201020, 92.3%,20050220-20201020, 93.4%
USC00148235,38.4661,-101.7730,1107.6,KS,TRIBUNE 1W,,15,-7,19480801-20200902, 89.1%,19840817-20200902, 84.2%,20020825-20200902, 81.7%
USC00148250,39.8283,-95.0880,317.0,KS,TROY 3N,,15,-6,19880322-20201004, 88.3%,20040628-20201004, 87.2%,20120816-20201004, 97.1%
USC00148293,37.8488,-94.9765,274.3,KS,UNIONTOWN,,15,-6,19821013-20160803, 87.7%,19990908-20160803, 87.9%,20080220-20160803, 86.5%
USC00148535,38.9167,-101.5833,1010.1,KS,WALLACE,,15,-7,19480901-20200901, 90.2%,19840901-20200901, 86.5%,20020901-20200901, 85.1%
USC00148847,37.6552,-97.4430,406.6,KS,WICHITA WX,,15,-6,20100501-20200809, 97.3%,20150620-20200809, 98.3%,20180113-20200809, 97.1%
USC00148946,38.9667,-98.4890,460.9,KS,WILSON LAKE,,15,-6,19640923-20200701, 91.3%,19920812-20200701, 91.8%,20060722-20200701, 94.5%
USC00150381,36.8825,-83.8819,301.8,KY,BARBOURVILLE,,15,-5,19480801-20160916, 78.5%,19820824-20160916, 62.9%,19990905-20160916, 63.4%
USC00150450,36.8582,-83.3302,354.8,KY,BAXTER,,15,-5,19480801-20160101, 72.6%,19820417-20160101, 57.3%,19990223-20160101, 58.5%
USC00150611,36.8580,-88.3363,111.3,KY,BENTON,,15,-6,19480801-20200806, 83.6%,19840803-20200806, 82.7%,20020805-20200806, 89.3%
USC00151227,37.5319,-87.2669,122.5,KY,CALHOUN LOCK 2,,15,-6,19561001-20200826, 79.6%,19880913-20200826, 78.6%,20040904-20200826, 86.1%
USC00151631,36.6833,-89.0000,121.9,KY,CLINTON,,15,-6,19480801-20200509, 88.6%,19840620-20200509, 89.0%,20020530-20200509, 85.0%
USC00152775,38.6873,-84.3585,249.6,KY,FALMOUTH,,15,-5,19750201-20201014, 44.2%,19971208-20201014, 16.7%,20090512-20201014, 33.3%
USC00152776,38.6018,-84.3006,239.6,KY,FALMOUTH5 SSE,,15,-5,20150506-20160722, 77.9%,20151213-20160722, 56.5%,20160402-20160722, 83.9%
USC00152979,37.6371,-86.7206,146.3,KY,FORDSVILLE,,15,-6,19710501-20200803, 88.2%,19951217-20200803, 85.5%,20080410-20200803, 93.9%
USC00153194,38.2094,-84.5621,245.4,KY,GEORGETOWN WATER WKS,,15,-5,20130612-20200901, 98.5%,20170121-20200901, 97.0%,20181111-20200901, 94.1%
USC00153744,37.5787,-83.7659,350.5,KY,HEIDELBERG 2N,,15,-5,20071104-20110802, 93.0%,20090917-20110802, 99.2%,20100825-20110802, 98.7%
USC00153798,36.6702,-87.5588,170.7,KY,HERNDON 5S,,15,-6,19480801-20200803, 83.8%,19840802-20200803, 70.7%,20020803-20200803, 83.3%
USC00153929,37.5316,-85.7350,240.2,KY,HODGENVILLE LINCOLN P,,15,-5,19480801-20200901, 81.5%,19840816-20200901, 70.2%,20020824-20200901, 59.9%
USC00154948,38.1250,-82.6934,232.3,KY,LOUISA 5W,,15,-5,19961204-20201005, 85.1%,20081104-20201005, 86.3%,20141020-20201005, 91.1%
USC00154955,38.2778,-85.7917,134.1,KY,LOUISVILLE MCALPINE,,15,-5,19820701-20200827, 80.8%,20010729-20200827, 76.3%,20110211-20200827, 92.6%
USC00155067,37.3475,-87.5238,129.5,KY,MADISONVILLE,,15,-6,19490301-20200801, 87.2%,19841115-20200801, 79.3%,20020923-20200801, 80.6%
USC00155243,38.6869,-83.7872,157.0,KY,MAYSVILLE WASTEWATER TREATMENT PLANT,,15,-5,19480801-20201001, 67.1%,19840831-20201001, 54.6%,20020916-20201001, 43.3%
USC00156012,38.3423,-83.1038,270.7,KY,OLIVE HILL 5NE,,15,-5,19480801-20190228, 67.5%,19831115-20190228, 67.4%,20010707-20190228, 51.7%
USC00156170,38.2052,-84.2382,242.3,KY,PARIS,,15,-5,19711101-20200805, 84.9%,19960319-20200805, 87.7%,20080527-20200805, 92.6%
USC00157215,36.7462,-86.2259,226.5,KY,SCOTTSVILLE,,15,-6,19841001-20200825, 52.7%,20020913-20200825, 14.5%,20110904-20200825, 27.2%
USC00157473,38.3409,-85.2799,259.1,KY,SMITHFIELD 4 S,,15,-5,19480801-20200801, 89.8%,19840801-20200801, 84.7%,20020801-20200801, 84.3%
USC00157622,37.8370,-82.8622,231.6,KY,STAFFORDSVILLE 2 NW,,15,-5,19820521-20200106, 56.9%,20010314-20200106, 64.9%,20100810-20200106, 82.4%
USC00157677,36.6736,-84.4791,371.9,KY,STEARNS 2S,,15,-5,19480801-20150504, 76.3%,19811217-20150504, 83.0%,19980825-20150504, 78.4%
USC00157948,38.0144,-85.3713,152.4,KY,TAYLORSVILLE 2SW,,15,-5,20030905-20200802, 48.8%,20120218-20200802, 93.6%,20160511-20200802, 98.4%
USC00158070,36.8136,-85.7080,257.6,KY,TOMPKINSVILLE 9NW,,15,-6,19501201-20151209, 33.0%,19830605-20151209, 53.3%,19990906-20151209, 57.9%
USC00158719,37.8012,-85.1127,263.0,KY,WILLISBURG,,15,-5,19681024-20170814, 69.5%,19930320-20170814, 55.4%,20050601-20170814, 48.5%
USC00158824,37.1852,-86.6335,134.1,KY,WOODBURY,,15,-6,19480801-20200827, 89.6%,19840814-20200827, 83.8%,20020821-20200827, 90.2%
USC00161287,30.9594,-92.1786,24.4,LA,BUNKIE,,15,-6,19770101-20100415, 71.2%,19930823-20100415, 56.8%,20011218-20100415, 30.5%
USC00161411,32.5133,-92.3487,36.6,LA,CALHOUN RESEARCH STA,,15,-6,19680410-20160802, 81.7%,19920606-20160802, 67.0%,20040704-20160802, 48.9%
USC00161866,31.7236,-91.5408,22.3,LA,CLAYTON,,15,-6,20040107-20120930, 50.5%,20080519-20120930, 52.8%,20100725-20120930, 40.5%
USC00161899,30.8177,-90.9733,61.0,LA,CLINTON 5 SE,,15,-6,19740701-20170321, 88.4%,19951110-20170321, 83.0%,20060716-20170321, 83.1%
USC00161979,32.1673,-92.1077,25.0,LA,COLUMBIA LOCK,,15,-6,20170218-20200401, 52.0%,20180910-20200401, 93.7%,20190621-20200401, 99.7%
USC00162534,30.0719,-91.0278,9.1,LA,DONALDSONVILLE 4 SW,,15,-6,19880601-20190401, 86.8%,20031031-20190401, 80.4%,20110716-20190401, 76.7%
USC00164030,30.5030,-90.3772,10.7,LA,HAMMOND 5 E,,15,-6,19840101-20190207, 83.4%,20010720-20190207, 72.8%,20100429-20190207, 71.2%
USC00164696,31.6782,-92.1288,43.6,LA,JENA,,15,-6,19860204-20200909, 78.9%,20030524-20200909, 73.9%,20120116-20200909, 81.0%
USC00164700,30.2002,-92.6641,7.6,LA,JENNINGS,,15,-6,19700301-20100501, 76.6%,19900331-20100501, 71.7%,20000415-20100501, 47.1%
USC00164739,31.4825,-91.8627,21.3,LA,JONESVILLE LOCKS,,15,-6,19720406-20200401, 84.2%,19960403-20200401, 80.5%,20080402-20200401, 86.7%
USC00165021,30.2191,-92.0650,7.6,LA,LAFAYETTE,,15,-6,19520310-20100603, 86.0%,19810421-20100603, 73.9%,19951111-20100603, 54.0%
USC00165287,31.0516,-93.2788,79.2,LA,LEESVILLE 6 SSW,,15,-6,19940803-20100525, 49.5%,20020629-20100525, 13.7%,20060611-20100525,  4.1%
USC00165620,30.3644,-91.1672,6.4,LA,LSU BEN-HUR FARM,,15,-6,19820501-20130123, 76.4%,19970911-20130123, 67.8%,20050518-20130123, 39.7%
USC00165874,32.0712,-93.7588,98.1,LA,MANSFIELD 4 NW,,15,-6,19961001-20200616, 59.1%,20080808-20200616, 41.0%,20140713-20200616, 36.1%
USC00166244,32.6052,-93.2947,56.4,LA,MINDEN,,15,-6,19640305-20200916, 86.1%,19920610-20200916, 80.5%,20060729-20200916, 75.0%
USC00166314,32.4935,-92.0319,21.3,LA,MONROE DELTA CC,,15,-6,19770705-20091027, 88.7%,19930831-20091027, 84.4%,20010928-20091027, 74.7%
USC00166394,29.6833,-91.1761,1.5,LA,MORGAN CITY,,15,-6,19471001-20100618, 83.1%,19790208-20100618, 69.8%,19941013-20100618, 50.0%
USC00166582,31.7722,-93.0955,39.6,LA,NATCHITOCHES,,15,-6,19680701-20080530, 89.1%,19880615-20080530, 83.9%,19980607-20080530, 83.3%
USC00166584,31.8142,-93.0856,43.0,LA,NATCHITOCHES #2,,15,-6,20081126-20200831, 83.1%,20141014-20200831, 99.7%,20170922-20200831, 99.5%
USW00012930,29.9166,-90.1302,6.1,LA,NEW ORLEANS AUDUBON,,15,-6,19630101-20170813, 92.8%,19900423-20170813, 91.7%,20031218-20170813, 89.1%
USC00167691,32.4936,-91.7486,27.1,LA,RAYVILLE,,15,-6,20060315-20151201, 72.3%,20110122-20151201, 85.9%,20130627-20151201, 96.6%
USC00167738,32.4219,-93.6380,47.2,LA,RED RIVER RESEARCH  STATION,,15,-6,19751101-20200804, 85.3%,19980319-20200804, 75.5%,20090527-20200804, 69.5%
USC00168163,31.9497,-91.2336,23.8,LA,ST JOSEPH 3 N,,15,-6,20030401-20130810, 75.0%,20080605-20130810, 66.3%,20110107-20130810, 61.5%
USW00013957,32.4472,-93.8244,77.4,LA,SHREVEPORT REGIONAL AP,72248,15,-6,19471001-20131231, 88.3%,19801115-20131231, 97.7%,19970608-20131231, 95.8%
USC00168444,32.3919,-93.7802,61.0,LA,SHREVEPORT SOUTHERN HILLS,,15,-6,20051213-20200802, 83.6%,20130408-20200802, 92.8%,20161204-20200802, 99.2%
USC00168539,30.2500,-89.7667,3.0,LA,SLIDELL WSFO,,15,-6,19740408-20171002, 84.8%,19960104-20171002, 76.0%,20061118-20171002, 57.3%
USC00168785,32.7025,-92.0813,25.9,LA,STERLINGTON,,15,-6,20051220-20091211, 92.7%,20071216-20091211, 86.6%,20081213-20091211, 86.2%
USC00169013,29.7547,-90.7748,4.6,LA,THIBODAUX 4 SE,,15,-6,20111230-20190402, 49.9%,20150816-20190402, 81.3%,20170608-20190402, 81.2%
USC00169357,31.5652,-91.4332,18.3,LA,VIDALIA NO 2,,15,-6,19521101-20121012, 85.0%,19821022-20121012, 74.7%,19971017-20121012, 67.2%
USC00169803,31.9622,-92.6561,48.8,LA,WINNFIELD 3 N,,15,-6,19561114-20200916, 85.2%,19881015-20200916, 74.8%,20040930-20200916, 57.2%
USC00169806,32.0997,-91.7022,24.4,LA,WINNSBORO 5 SSE,,15,-6,19560822-20191217, 89.5%,19880419-20191217, 83.8%,20040217-20191217, 77.4%
USC00170100,44.3738,-68.2591,143.3,ME,ACADIA NATIONAL PARK,,15,-5,19820907-20120704, 86.8%,19970805-20120704, 82.3%,20050118-20120704, 83.9%
USC00170200,47.0886,-69.0250,181.7,ME,ALLAGASH,,15,-5,19750821-20120507, 84.9%,19931228-20120507, 85.4%,20030303-20120507, 81.6%
USC00170273,44.3007,-69.7792,8.8,ME,AUGUSTA,,15,-5,19521001-20181025, 80.1%,19851013-20181025, 80.0%,20020419-20181025, 66.9%
USC00171472,46.6109,-69.5231,304.8,ME,CLAYTON LAKE,,15,-5,19480501-20110601, 84.7%,19791115-20110601, 73.9%,19950823-20110601, 66.9%
USC00172878,47.2386,-68.6120,185.9,ME,FORT KENT,,15,-5,19531016-20200901, 85.7%,19870325-20200901, 93.2%,20031213-20200901, 94.0%
USC00173250,46.1412,-68.7906,201.2,ME,GRAND LAKE MATAGAMON,,15,-5,19750911-20200831, 87.5%,19980307-20200831, 84.3%,20090603-20200831, 98.5%
USC00173261,45.1776,-67.7742,88.4,ME,GRAND LAKE STREAM,,15,-5,19480501-20200901, 87.4%,19840701-20200901, 89.7%,20020801-20200901, 86.4%
USC00173944,46.2061,-67.8418,118.9,ME,HOULTON 5N,,15,-5,19850701-20150501, 92.6%,20000531-20150501, 91.6%,20071115-20150501, 99.3%
USC00174086,45.6260,-70.2460,370.0,ME,JACKMAN,,15,-5,19750923-20190619, 84.4%,19970805-20190619, 85.2%,20080712-20190619, 94.1%
USC00175285,44.5389,-67.8801,8.5,ME,MILBRIDGE,,15,-5,20100524-20200903, 97.9%,20150714-20200903, 97.1%,20180207-20200903, 94.9%
USC00175347,45.2563,-69.0101,128.0,ME,MILO,,15,-5,19750910-20120504, 91.7%,19940106-20120504, 93.0%,20030306-20120504, 91.5%
USC00176435,44.8785,-68.6688,17.7,ME,ORONO 2,,15,-5,19540801-20200901, 88.7%,19870817-20200901, 92.8%,20040223-20200901, 94.3%
USC00177255,44.1030,-69.1157,10.7,ME,ROCKLAND,,15,-5,19481201-20180526, 87.8%,19830829-20180526, 84.9%,20010110-20180526, 77.3%
USC00177336,44.4940,-70.6563,192.0,ME,RUMFORD 6SW,,15,-5,20090801-20190621, 92.3%,20140711-20190621, 90.9%,20161230-20190621, 82.0%
USC00177827,44.7638,-69.7194,50.3,ME,SKOWHEGAN,,15,-5,19480501-20181025, 88.0%,19830729-20181025, 80.8%,20010312-20181025, 72.1%
USC00178942,44.8834,-70.8619,446.5,ME,UPPER DAM,,15,-5,20140531-20180830, 96.5%,20160715-20180830, 93.4%,20170807-20180830, 89.2%
USW00013701,39.4716,-76.1697,17.4,MD,ABERDEEN PHILLIPS FLD,,15,-5,19480501-20200801, 41.0%,19840616-20200801, 59.0%,20020709-20200801, 50.2%
USC00180700,39.0302,-76.9315,44.2,MD,BELTSVILLE,,15,-5,19480501-20200801, 91.2%,19840616-20200801, 87.6%,20020709-20200801, 90.1%
USC00185934,39.7194,-76.8027,262.1,MD,MILLERS 4 NE,,15,-5,19880310-20200801, 89.5%,20040521-20200801, 92.8%,20120626-20200801, 87.3%
USC00188065,39.5099,-79.1401,455.7,MD,SAVAGE RIVER DAM,,15,-5,19490601-20170701, 76.7%,19830616-20170701, 64.4%,20000623-20170701, 56.6%
USC00200089,46.6448,-88.4812,399.3,MI,ALBERTA FORD FOR CENTER,,15,-5,19911101-20200913, 63.4%,20060408-20200913, 77.8%,20130626-20200913, 99.5%
USC00200230,42.2981,-83.6639,247.8,MI,ANN ARBOR U OF MICH,,15,-5,19480701-20201001, 94.7%,19840816-20201001, 97.0%,20020908-20201001, 99.8%
USC00200662,44.9758,-85.1980,190.5,MI,BELLAIRE,,15,-5,19480701-20201002, 92.3%,19840816-20201002, 94.3%,20020909-20201002, 98.8%
USC00200766,46.8864,-87.8639,185.3,MI,BIG BAY 8 NW,,15,-5,19610427-20200901, 81.5%,19901229-20200901, 88.4%,20051030-20200901, 93.5%
USC00201088,46.5345,-89.1839,345.9,MI,BRUCE CROSSING,,15,-5,19780814-20200917, 79.1%,19990831-20200917, 79.3%,20100310-20200917, 96.2%
USC00201361,43.5861,-83.1805,212.8,MI,CASS CITY 1 SSW,,15,-5,19921103-20201006, 88.6%,20061020-20201006, 94.5%,20131013-20201006, 99.9%
USC00201486,46.3414,-86.9242,265.2,MI,CHATHAM EXPERIMENT FARM 2,,15,-5,19880802-20200901, 80.1%,20040817-20200901, 94.3%,20120824-20200901, 98.9%
USC00201680,41.9397,-85.0183,289.6,MI,COLDWTR WASTEWTR PLT,,15,-5,19400701-20201001, 73.3%,19800816-20201001, 73.3%,20000908-20201001, 74.9%
USC00201780,47.4679,-87.8671,190.5,MI,COPPER HARBOR FORT WILKINS,,15,-5,19480701-20200915, 75.8%,19840808-20200915, 63.5%,20020827-20200915, 76.2%
USC00202094,45.9983,-83.9013,181.4,MI,DETOUR VILLAGE,,15,-5,19520819-20201002, 89.8%,19860910-20201002, 86.4%,20030921-20201002, 98.2%
USC00202381,45.1518,-85.1324,178.9,MI,EAST JORDAN,,15,-5,20191024-20201001, 84.9%,20200412-20201001, 75.7%,20200707-20201001, 65.5%
USC00202598,46.1280,-85.5696,208.8,MI,ENGADINE MDOT,,15,-5,20140812-20201005, 97.6%,20170908-20201005, 99.6%,20190323-20201005, 99.8%
USW00014824,45.7438,-87.0406,180.1,MI,ESCANABA,,15,-5,19480801-20150622, 73.7%,19820110-20150622, 55.7%,19981001-20150622, 53.7%
USC00202627,45.7181,-87.0939,179.8,MI,ESCANABA #2,,15,-5,20140903-20200902, 96.4%,20170902-20200902, 99.9%,20190304-20200902, 99.8%
USW00014828,43.9758,-84.4908,236.2,MI,GLADWIN,,15,-5,19480701-20201001, 56.7%,19840816-20201001, 92.0%,20020908-20201001, 96.3%
USC00203188,44.5358,-83.7022,272.5,MI,GLENNIE 2SE,,15,-5,20000101-20201016, 67.6%,20100525-20201016, 99.4%,20150805-20201016, 98.9%
USC00203295,43.0608,-86.2047,184.4,MI,GRAND HAVEN WASTEWATER PLANT,,15,-5,19480701-20200806, 88.9%,19840719-20200806, 90.3%,20020728-20200806, 90.8%
USC00203391,44.6546,-84.6998,346.6,MI,GRAYLING,,15,-5,19890801-20201016, 80.4%,20050309-20201016, 95.4%,20121227-20201016, 99.6%
USC00203516,46.2863,-87.4511,337.1,MI,GWINN 1W,,15,-5,19490701-20200920, 86.7%,19850209-20200920, 78.0%,20021130-20200920, 89.7%
USC00203585,43.8322,-82.6427,181.4,MI,HARBOR BEACH 1 SSE,,15,-5,20010601-20201001, 91.7%,20110131-20201001, 98.4%,20151201-20201001, 98.9%
USC00203661,42.6421,-85.2882,250.2,MI,HASTINGS,,15,-5,20110708-20200801, 94.8%,20160119-20200801, 99.2%,20180426-20200801, 99.5%
USC00203947,42.6333,-83.9167,289.9,MI,HOWELL SEWAGE PLANT,,15,-5,19610410-20201002, 91.0%,19910105-20201002, 90.5%,20051118-20201002, 94.8%
USC00204090,45.7858,-88.0841,326.4,MI,IRON MTN-KINGSFORD WWTP,,15,-6,19480701-20200901, 94.3%,19840801-20200901, 95.4%,20020817-20200901, 97.0%
USC00204104,46.4656,-90.1892,435.9,MI,IRONWOOD,,15,-6,20071203-20200901, 92.0%,20140418-20200901, 97.3%,20170625-20200901, 98.5%
USC00204155,42.2884,-84.4236,288.0,MI,JACKSON 3N,,15,-5,19480701-20200803, 85.2%,19840717-20200803, 82.5%,20020726-20200803, 72.7%
USC00204320,43.1994,-85.7717,256.0,MI,KENT CITY 2 SW,,15,-5,19880414-20200801, 75.8%,20040607-20200801, 68.7%,20120704-20200801, 82.4%
USC00204328,46.4863,-88.8916,355.7,MI,KENTON,,15,-5,19500701-20200917, 74.0%,19850809-20200917, 57.3%,20030227-20200917, 66.8%
USC00204502,44.3088,-85.2050,374.9,MI,LAKE CITY EXP FARM,,15,-5,20060901-20201016, 99.5%,20130923-20201016, 99.9%,20170405-20201016, 99.9%
USC00205073,45.9512,-86.2513,182.9,MI,MANISTIQUE WWTP,,15,-5,19921001-20200908, 86.8%,20060920-20200908, 98.1%,20130914-20200908, 99.8%
USW00094850,46.5313,-87.5491,431.3,MI,MARQUETTE WFO,72743,15,-5,19790201-20200915, 83.5%,19991124-20200915, 71.5%,20100420-20200915, 92.9%
USC00205567,43.4614,-86.4175,198.1,MI,MONTAGUE 4 NW,,15,-5,19780614-20200804, 87.1%,19990710-20200804, 89.5%,20100121-20200804, 90.9%
USC00205816,46.3287,-85.5033,270.1,MI,NEWBERRY CORRECTIONAL FACILITY,,15,-5,19510601-20200909, 82.4%,19860119-20200909, 72.8%,20030516-20200909, 64.4%
USC00206215,46.8559,-89.3124,204.5,MI,ONTONAGON,,15,-5,19480901-20200917, 82.3%,19840909-20200917, 76.3%,20020913-20200917, 75.5%
USC00206300,43.0161,-84.1800,222.5,MI,OWOSSO WWTP,,15,-5,19550831-20201001, 84.9%,19880316-20201001, 86.1%,20040623-20201001, 98.1%
USC00207280,43.0113,-84.5541,226.5,MI,SAINT JOHNS,,15,-5,20121207-20200803, 89.7%,20161005-20200803, 93.9%,20180904-20200803, 90.1%
USC00207407,43.9331,-86.2453,203.0,MI,SCOTTVILLE 2SE,,15,-5,20090801-20200801, 84.6%,20150131-20200801, 99.9%,20171031-20200801, 99.9%
USC00207812,46.0555,-88.6275,442.0,MI,STAMBAUGH 2SSE,,15,-6,19921001-20200903, 88.4%,20060917-20200903, 91.2%,20130910-20200903, 99.8%
USC00207828,43.2908,-85.0922,283.5,MI,STANTON,,15,-5,19560618-20200803, 74.2%,19880711-20200803, 73.3%,20040722-20200803, 71.9%
USC00208246,44.7686,-85.5763,184.1,MI,TRAVERSE CITY,,15,-5,19580411-20201016, 93.4%,19890714-20201016, 96.1%,20050228-20201016, 97.5%
USC00208293,46.1796,-85.0311,250.9,MI,TROUT LAKE 1SW,,15,-5,19480701-20140601, 82.6%,19810616-20140601, 76.8%,19971208-20140601, 93.2%
USC00208417,45.1702,-84.4397,275.8,MI,VANDERBILT 11ENE,,15,-5,19480701-20201008, 94.8%,19840819-20201008, 94.9%,20020913-20201008, 98.6%
USC00208443,43.3656,-83.5828,192.0,MI,VASSAR,,15,-5,19770701-20201001, 82.7%,19990215-20201001, 79.2%,20091208-20201001, 99.0%
USC00208680,46.3000,-89.0833,484.9,MI,WATERSMEET FISH HATCHERY,,15,-6,20101004-20200901, 94.7%,20150918-20200901, 97.5%,20180311-20200901, 97.7%
USC00209218,42.2469,-83.6256,240.5,MI,YPSILANTI  E  MICH  U,,15,-5,19480101-20201005, 62.8%,19840519-20201005, 84.6%,20020728-20201005, 87.2%
USC00210075,43.6064,-93.3019,374.9,MN,ALBERT LEA 3SE,,15,-6,19480901-20200901, 17.2%,19840901-20200901, 34.2%,20020901-20200901, 68.4%
USC00210116,45.8966,-95.3657,426.7,MN,ALEXANDRIA WATER TREATMENT PLANT,,15,-6,19711001-20200902, 80.1%,19960317-20200902, 70.9%,20080609-20200902, 84.1%
USC00210157,43.8835,-94.1665,313.9,MN,AMBOY,,15,-6,19480801-20190108, 68.0%,19831020-20190108, 66.2%,20010530-20190108, 85.5%
USC00210746,48.1969,-93.7994,371.9,MN,BIG FALLS,,15,-6,19480801-20200205, 87.0%,19840504-20200205, 82.7%,20020321-20200205, 82.6%
USC00210973,46.2680,-96.5913,292.6,MN,BRECKENRIDGE  MN,,15,-6,20000701-20090902, 42.4%,20050131-20090902, 29.7%,20070518-20090902, 34.8%
USC00210974,46.3047,-96.5216,296.0,MN,BRECKENRIDGE 3E,,15,-6,20121023-20200912, 86.7%,20161002-20200912, 90.6%,20180922-20200912, 99.9%
USC00211107,45.1969,-93.8399,302.4,MN,BUFFALO 2NE,,15,-6,19480801-20130514, 87.7%,19801222-20130514, 77.9%,19970303-20130514, 67.4%
USC00211227,45.5565,-93.2348,294.1,MN,CAMBRIDGE,,15,-6,19480801-20200904, 79.2%,19840818-20200904, 68.0%,20020827-20200904, 82.2%
USC00211250,48.6100,-95.1816,392.9,MN,CAMP NORRIS DNR,,15,-6,20010901-20200123, 65.6%,20101112-20200123, 71.6%,20150618-20200123, 86.0%
USC00211263,44.7184,-96.2696,368.8,MN,CANBY,,15,-6,19480801-20200902, 85.6%,19840817-20200902, 84.7%,20020825-20200902, 89.9%
USC00211448,44.8496,-93.5644,288.3,MN,CHANHASSEN WSFO,,15,-6,20130322-20200901, 98.0%,20161211-20200901, 99.5%,20181022-20200901, 99.3%
USC00212166,44.0317,-92.8691,386.8,MN,DODGE CENTER,,15,-6,19480826-20200905, 83.4%,19840831-20200905, 90.0%,20020903-20200905, 93.3%
